trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2001,False,"{'a': 0.002, 'e': 0.01831563888873418}",25,15,21.583711577661955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.002, 'e': 0.018279044217825845}",25,6,24.89995762336754,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.002, 'e': 0.01824252266311874}",20,14,9.898783688215229,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.002, 'e': 0.01820607407852663}",25,9,27.798375731171927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.002, 'e': 0.0181696983182551}",20,12,13.984071186258321,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.002, 'e': 0.018133395236801075}",20,6,28.160365644336267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.002, 'e': 0.018097164688952158}",25,6,34.04563395300952,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.002, 'e': 0.018061006529786143}",30,14,19.408442985971767,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.002, 'e': 0.01802492061467033}",25,14,21.405575333099204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.002, 'e': 0.017988906799261007}",20,15,10.185803718957212,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.002, 'e': 0.01795296493950285}",25,14,19.98194404839704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.002, 'e': 0.017917094891628405}",20,4,13.956763323032895,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2013,False,"{'a': 0.002, 'e': 0.017881296512157415}",25,13,20.883294907341842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.002, 'e': 0.017845569657896316}",25,9,26.52651247452428,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.002, 'e': 0.017809914185937626}",25,16,17.72322987721788,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.002, 'e': 0.01777432995365944}",20,16,7.037383574262079,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.002, 'e': 0.017738816818724773}",20,16,5.318785330180539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.002, 'e': 0.017703374639081032}",25,18,13.340732919756338,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.002, 'e': 0.01766800327295943}",25,16,18.14895303202877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.002, 'e': 0.0176327025788745}",25,14,17.48625006641429,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.002, 'e': 0.017597472415623393}",20,6,11.114812935082377,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2022,False,"{'a': 0.002, 'e': 0.017562312642285412}",20,0,35.41113270932052,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2023,False,"{'a': 0.002, 'e': 0.0175272231182214}",20,0,29.650723417059268,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2024,False,"{'a': 0.002, 'e': 0.017492203703073247}",20,9,22.274198012029583,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.002, 'e': 0.01745725425676323}",25,2,37.856678560323886,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.002, 'e': 0.017422374639493515}",25,16,16.05900916216816,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.002, 'e': 0.017387564711745573}",20,10,18.682212978012288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.002, 'e': 0.017352824334279676}",25,13,25.88131762606842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.002, 'e': 0.017318153368134255}",20,16,8.587629957732762,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.002, 'e': 0.017283551674625395}",20,6,1.1651650532964186,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2031,False,"{'a': 0.002, 'e': 0.017249019115346265}",20,12,12.944337707025506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.002, 'e': 0.017214555552166607}",20,6,26.48011751582252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.002, 'e': 0.017180160847232114}",25,10,30.361785156386407,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.002, 'e': 0.017145834862963918}",30,19,21.017163979632656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.002, 'e': 0.017111577462058016}",20,7,21.819274907672416,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.002, 'e': 0.017077388507484793}",35,15,34.199270824870446,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.002, 'e': 0.017043267862488373}",25,16,14.03689774265821,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.002, 'e': 0.017009215390586124}",20,14,11.215470605374644,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.002, 'e': 0.016975230955568105}",20,12,15.496792408467254,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.002, 'e': 0.016941314421496552}",20,8,20.299880649639523,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.002, 'e': 0.01690746565270528}",20,8,25.155364854289456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.002, 'e': 0.016873684513799156}",20,3,13.904260567574664,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2043,False,"{'a': 0.002, 'e': 0.01683997086965357}",20,13,13.518823946512514,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.002, 'e': 0.016806324585413937}",20,10,19.562833894061633,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.002, 'e': 0.016772745526495048}",20,10,19.562805277162926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.002, 'e': 0.016739233558580632}",25,14,19.090301135934332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.002, 'e': 0.016705788547622755}",30,20,12.921724882986206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.002, 'e': 0.016672410359841357}",20,16,7.715100651898213,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.002, 'e': 0.016639098861723624}",25,18,11.733024664086459,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.002, 'e': 0.01660585392002353}",25,10,24.76983631278287,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.002, 'e': 0.016572675401761255}",20,5,11.518482436895267,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2052,False,"{'a': 0.002, 'e': 0.016539563174222668}",25,6,28.442522907309076,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.002, 'e': 0.016506517104958845}",20,11,18.117419910284674,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.002, 'e': 0.01647353706178545}",20,7,21.983437604352396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.002, 'e': 0.01644062291278227}",25,19,13.018960940053503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.002, 'e': 0.016407774526292645}",25,12,23.206755636913492,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.002, 'e': 0.01637499177092302}",20,8,21.199818762327855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.002, 'e': 0.016342274515542307}",25,14,21.495539746260548,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.002, 'e': 0.01630962262928145}",20,11,16.97575937583844,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.002, 'e': 0.016277035981532836}",25,13,26.549561655931527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.002, 'e': 0.01624451444194987}",20,4,24.262070456772115,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.002, 'e': 0.016212057880446332}",20,5,26.431951048435785,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.002, 'e': 0.01617966616719593}",20,13,13.660930855160045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.002, 'e': 0.016147339172631756}",25,13,22.05667500283043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.002, 'e': 0.016115076767445814}",20,3,24.542676500915373,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.002, 'e': 0.016082878822588433}",20,14,8.599359922194669,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.002, 'e': 0.016050745209267785}",20,0,-10.747760332888895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2068,False,"{'a': 0.002, 'e': 0.016018675798949358}",30,8,37.018318768069754,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.002, 'e': 0.0159866704633555}",35,19,26.318355964517067,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.002, 'e': 0.015954729074464814}",25,15,22.373801962080975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.002, 'e': 0.015922851504511698}",20,14,12.518608495526745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.002, 'e': 0.015891037625985815}",20,15,8.15840160655708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.002, 'e': 0.015859287311631637}",25,12,22.054821950625144,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.002, 'e': 0.015827600434447853}",20,0,31.628399689427273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2075,False,"{'a': 0.002, 'e': 0.01579597686768691}",30,15,23.557470538670536,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.002, 'e': 0.015764416484854486}",25,9,26.42714457483345,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.002, 'e': 0.015732919159709032}",25,18,11.736504952852563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.002, 'e': 0.015701484766261195}",20,10,19.160411818356252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.002, 'e': 0.01567011317877336}",20,10,16.814563396186404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.002, 'e': 0.015638804271759118}",25,1,34.75964272709929,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.002, 'e': 0.01560755791998283}",25,20,11.610441757435892,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.002, 'e': 0.015576373998459032}",20,5,29.55648687276027,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.002, 'e': 0.015545252382451996}",25,7,13.439688324008817,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2084,False,"{'a': 0.002, 'e': 0.015514192947475202}",25,6,32.08501870822344,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.002, 'e': 0.015483195569290899}",20,16,9.506892138107927,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.002, 'e': 0.015452260123909515}",25,15,14.898331893370063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.002, 'e': 0.015421386487589232}",25,16,16.774033897782246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.002, 'e': 0.015390574536835447}",30,19,19.36455922751913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.002, 'e': 0.015359824148400343}",25,3,35.142137852284314,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.002, 'e': 0.015329135199282314}",20,16,5.988709504913314,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.002, 'e': 0.015298507566725518}",20,14,9.636154628533761,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.002, 'e': 0.015267941128219376}",25,15,18.87519604930004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.002, 'e': 0.015237435761498117}",20,3,30.676624593373656,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.002, 'e': 0.015206991344540219}",30,13,22.097763523331523,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.002, 'e': 0.015176607755567978}",25,15,16.165683823779663,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.002, 'e': 0.01514628487304698}",30,12,-14.241143020917635,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2097,False,"{'a': 0.002, 'e': 0.015116022575685681}",25,14,17.78392855501756,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.002, 'e': 0.01508582074243484}",25,12,21.438202075877406,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.002, 'e': 0.015055679252487086}",20,9,19.360922973462756,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.002, 'e': 0.0150255979852764}",20,10,19.946398529897117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014995576820477703}",20,16,7.802280969397521,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.002, 'e': 0.014965615638006283}",20,8,19.860741973635623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.014935714318017369}",25,8,26.832441593369225,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.002, 'e': 0.014905872740905627}",25,17,17.01643567458094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.014876090787304737}",30,14,31.755086120729334,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.002, 'e': 0.014846368338086832}",20,10,16.551853805161134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014816705274362072}",30,17,24.172133801266817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.002, 'e': 0.014787101477478155}",20,5,26.65756714241742,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.014757556829019875}",20,15,10.800093020660338,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.002, 'e': 0.01472807121080859}",20,2,32.83937175092187,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.002, 'e': 0.014698644504901784}",30,21,17.82995055696015,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.002, 'e': 0.014669276593592582}",25,10,19.58895634433825,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.014639967359409327}",20,10,13.408116314534261,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.01461071668511503}",35,21,23.65582897911781,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.002, 'e': 0.014581524453706954}",30,16,24.618934033269582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.002, 'e': 0.014552390548416123}",25,7,33.5989775957971,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.0145233148527069}",25,7,33.9768292053342,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.002, 'e': 0.014494297250276454}",20,15,8.843097452404871,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.002, 'e': 0.014465337625054335}",30,18,24.105216913563016,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.002, 'e': 0.014436435861201989}",25,16,2.613536405845795,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2121,False,"{'a': 0.002, 'e': 0.01440759184311235}",35,26,16.04016945122148,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.002, 'e': 0.014378805455409293}",20,6,22.78766596095049,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.002, 'e': 0.01435007658294723}",25,13,20.115559221994904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.002, 'e': 0.01432140511081062}",20,8,17.866640509326146,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.002, 'e': 0.014292790924313561}",25,11,15.812263431220645,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.002, 'e': 0.014264233908999256}",20,11,18.502522430364856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.002, 'e': 0.014235733950639606}",20,16,6.415681045688627,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.002, 'e': 0.014207290935234726}",25,0,38.88343781451058,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2129,False,"{'a': 0.002, 'e': 0.014178904749012544}",30,17,20.768006565060848,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.002, 'e': 0.014150575278428262}",20,6,27.782292878858335,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.002, 'e': 0.014122302410163962}",30,18,22.942455936976355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.002, 'e': 0.01409408603112812}",25,11,27.6024745490106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.002, 'e': 0.014065926028455205}",25,17,15.04115109599317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.002, 'e': 0.014037822289505161}",25,18,15.24711306141173,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.002, 'e': 0.01400977470186299}",25,11,25.461094970089942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.002, 'e': 0.013981783153338296}",30,15,13.222759467017882,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2137,False,"{'a': 0.002, 'e': 0.013953847531964868}",20,8,24.451571136388353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.002, 'e': 0.013925967726000174}",20,14,12.213508335181155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.002, 'e': 0.013898143623924953}",30,20,16.22266657678651,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.002, 'e': 0.013870375114442744}",25,14,18.015290100008883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.002, 'e': 0.013842662086479501}",20,13,14.811850730018463,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.002, 'e': 0.01381500442918306}",20,11,17.10011332532676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.002, 'e': 0.013787402031922757}",25,18,14.390419934186696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.002, 'e': 0.01375985478428895}",25,15,17.023522919275084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.002, 'e': 0.01373236257609264}",25,18,10.58678685085043,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.002, 'e': 0.013704925297364945}",20,14,11.134178053988725,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.002, 'e': 0.013677542838356711}",20,12,3.108077071103244,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2148,False,"{'a': 0.002, 'e': 0.013650215089538058}",30,11,31.861308612023286,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.002, 'e': 0.013622941941597973}",25,8,30.641266989865645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.002, 'e': 0.013595723285443818}",25,12,22.38505737586843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.002, 'e': 0.013568559012200934}",25,15,19.501227018812376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.002, 'e': 0.013541449013212178}",25,19,8.31817270535361,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.002, 'e': 0.013514393180037542}",20,4,24.44513614354871,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.002, 'e': 0.013487391404453644}",20,2,23.141461735975163,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.002, 'e': 0.013460443578453348}",20,12,14.695169401375125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2156,False,"{'a': 0.002, 'e': 0.013433549594245302}",25,12,26.567702324053826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.002, 'e': 0.013406709344253556}",20,16,8.734590834905685,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.002, 'e': 0.01337992272111706}",20,9,18.193123255380712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.002, 'e': 0.013353189617689292}",25,7,34.61447727328813,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.002, 'e': 0.013326509927037785}",20,0,32.14850305603376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2161,False,"{'a': 0.002, 'e': 0.013299883542443767}",20,8,21.2132218896685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.002, 'e': 0.013273310357401653}",20,10,17.055461633249294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.002, 'e': 0.013246790265618666}",25,17,15.52191751417043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.002, 'e': 0.013220323161014392}",20,3,27.69296092248051,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.002, 'e': 0.0131939089377204}",20,12,15.13443367659746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.002, 'e': 0.013167547490079751}",20,3,31.317020233164552,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.002, 'e': 0.01314123871264662}",25,0,32.12515730252332,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2168,False,"{'a': 0.002, 'e': 0.013114982500185848}",35,19,35.56681924490938,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.002, 'e': 0.013088778747672577}",30,13,29.670919170470786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.002, 'e': 0.013062627350291747}",25,7,30.599940241334913,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.002, 'e': 0.013036528203437736}",25,14,22.02549231503371,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.002, 'e': 0.013010481202713909}",20,14,12.703089250896948,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.002, 'e': 0.012984486243932251}",20,2,30.565572975786626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.002, 'e': 0.012958543223112882}",25,11,25.010155661745006,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.002, 'e': 0.012932652036483683}",25,18,14.467570655453041,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.002, 'e': 0.012906812580479862}",35,21,29.503380917747627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.002, 'e': 0.012881024751743584}",20,9,19.34967292304268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.002, 'e': 0.012855288447123487}",20,13,14.596295372962903,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.002, 'e': 0.01282960356367432}",20,7,23.39479460717955,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.002, 'e': 0.012803969998656512}",20,7,22.96402318368257,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.002, 'e': 0.01277838764953576}",25,7,28.49763196598961,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.002, 'e': 0.012752856413982657}",25,12,22.27349452107147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.002, 'e': 0.012727376189872212}",20,7,23.35056934710692,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
